year,round,round_name,team_a,team_b,seed_a,seed_b,seed_diff,srs_diff,sos_diff,ortg_diff,drtg_diff,pace_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,win_pct_diff,conf_win_pct_diff,prospect_diff,conf_champion_a,conf_champion_b,conf_tourn_champion_a,conf_tourn_champion_b,outcome
2019,4,Elite Eight,Kentucky,Auburn,2,5,3,0.5899999999999999,-0.6300000000000008,-2.1999999999999886,4.340000000000003,-1.9000000000000057,-0.013000000000000012,-1.5999999999999996,4.799999999999997,0.10699999999999998,0.060810810810810856,0.2222222222222222,5,0,0,0,1,0
2019,1,First Round,Virginia,Gardner-Webb,1,16,15,28.07,14.58,5.3999999999999915,21.819999999999993,-7.700000000000003,-0.006000000000000005,2.1999999999999993,5.199999999999999,-0.08700000000000002,0.2639097744360902,0.24183006535947704,8,1,0,0,1,1
2019,1,First Round,Gardner-Webb,Virginia,16,1,-15,-28.07,-14.58,-5.3999999999999915,-21.819999999999993,7.700000000000003,0.006000000000000005,-2.1999999999999993,-5.199999999999999,0.08700000000000002,-0.2639097744360902,-0.24183006535947704,-8,0,1,1,0,0
2019,1,First Round,Oklahoma,Ole Miss,9,8,-1,2.9800000000000004,4.08,-6.0,5.269999999999996,0.09999999999999432,-0.027000000000000024,1.0,-4.5,0.0040000000000000036,-0.017825311942959,-0.16666666666666669,0,0,0,0,0,1
2019,1,First Round,Ole Miss,Oklahoma,8,9,1,-2.9800000000000004,-4.08,6.0,-5.269999999999996,-0.09999999999999432,0.027000000000000024,-1.0,4.5,-0.0040000000000000036,0.017825311942959,0.16666666666666669,0,0,0,0,0,0
2019,1,First Round,Oregon,Wisconsin,12,5,-7,-3.9499999999999993,-4.88,2.299999999999997,-3.1199999999999903,0.7000000000000028,0.009000000000000008,-2.4000000000000004,4.800000000000001,0.020999999999999963,-0.018575851393188847,-0.14444444444444438,2,0,0,1,0,1
2019,1,First Round,Wisconsin,Oregon,5,12,7,3.9499999999999993,4.88,-2.299999999999997,3.1199999999999903,-0.7000000000000028,-0.009000000000000008,2.4000000000000004,-4.800000000000001,-0.020999999999999963,0.018575851393188847,0.14444444444444438,-2,0,0,0,1,0
2019,1,First Round,UC Irvine,Kansas State,13,4,-9,-9.690000000000001,-11.48,6.5,-10.379999999999995,1.2999999999999972,0.02300000000000002,0.0,5.600000000000001,-0.010000000000000009,0.10254372019077895,0.1597222222222222,-2,1,1,1,0,1
2019,1,First Round,Kansas State,UC Irvine,4,13,9,9.690000000000001,11.48,-6.5,10.379999999999995,-1.2999999999999972,-0.02300000000000002,0.0,-5.600000000000001,0.010000000000000009,-0.10254372019077895,-0.1597222222222222,2,1,1,0,1,0
2019,1,First Round,Villanova,Saint Mary's,6,11,5,1.75,3.5699999999999994,0.0,-0.6500000000000057,0.7000000000000028,-0.006000000000000005,-0.09999999999999964,-0.6999999999999993,0.05299999999999999,0.07516339869281041,0.03472222222222221,3,1,0,1,1,1
2019,1,First Round,Saint Mary's,Villanova,11,6,-5,-1.75,-3.5699999999999994,0.0,0.6500000000000057,-0.7000000000000028,0.006000000000000005,0.09999999999999964,0.6999999999999993,-0.05299999999999999,-0.07516339869281041,-0.03472222222222221,-3,0,1,1,1,0
2019,1,First Round,Purdue,Old Dominion,3,14,11,17.659999999999997,13.17,14.300000000000011,2.0999999999999943,0.5,0.06500000000000006,1.5,1.9999999999999964,0.010000000000000009,-0.020634920634920673,0.07777777777777783,1,1,1,0,1,1
2019,1,First Round,Old Dominion,Purdue,14,3,-11,-17.659999999999997,-13.17,-14.300000000000011,-2.0999999999999943,-0.5,-0.06500000000000006,-1.5,-1.9999999999999964,-0.010000000000000009,0.020634920634920673,-0.07777777777777783,-1,1,1,1,0,0
2019,1,First Round,Iowa,Cincinnati,10,7,-3,-0.2599999999999998,4.34,0.9000000000000057,-6.650000000000006,5.200000000000003,0.03700000000000003,-1.799999999999999,-7.399999999999999,0.046999999999999986,-0.1428571428571429,-0.2777777777777778,2,0,0,0,1,1
2019,1,First Round,Cincinnati,Iowa,7,10,3,0.2599999999999998,-4.34,-0.9000000000000057,6.650000000000006,-5.200000000000003,-0.03700000000000003,1.799999999999999,7.399999999999999,-0.046999999999999986,0.1428571428571429,0.2777777777777778,-2,0,0,1,0,0
2019,1,First Round,Tennessee,Colgate,2,15,13,20.32,13.99,5.799999999999997,13.040000000000006,1.6000000000000085,-0.0050000000000000044,3.1000000000000014,1.7999999999999972,0.051000000000000045,0.1521235521235521,0.11111111111111116,8,0,1,0,1,1
2019,1,First Round,Colgate,Tennessee,15,2,-13,-20.32,-13.99,-5.799999999999997,-13.040000000000006,-1.6000000000000085,0.0050000000000000044,-3.1000000000000014,-1.7999999999999972,-0.051000000000000045,-0.1521235521235521,-0.11111111111111116,-8,1,0,1,0,0
2019,2,Second Round,Virginia,Oklahoma,1,9,8,10.16,-2.0600000000000005,13.899999999999991,4.739999999999995,-8.5,0.04800000000000004,2.1999999999999993,4.099999999999998,-0.02200000000000002,0.33281733746130027,0.49999999999999994,7,1,0,0,0,1
2019,2,Second Round,Oklahoma,Virginia,9,1,-8,-10.16,2.0600000000000005,-13.899999999999991,-4.739999999999995,8.5,-0.04800000000000004,-2.1999999999999993,-4.099999999999998,0.02200000000000002,-0.33281733746130027,-0.49999999999999994,-7,0,1,0,0,0
2019,2,Second Round,Oregon,UC Irvine,12,13,1,8.25,8.43,-1.5999999999999943,7.290000000000006,-0.7000000000000028,0.0040000000000000036,-0.20000000000000107,-4.899999999999999,-0.0020000000000000018,-0.17994310099573252,-0.3819444444444444,5,0,1,1,1,1
2019,2,Second Round,UC Irvine,Oregon,13,12,-1,-8.25,-8.43,1.5999999999999943,-7.290000000000006,0.7000000000000028,-0.0040000000000000036,0.20000000000000107,4.899999999999999,0.0020000000000000018,0.17994310099573252,0.3819444444444444,-5,1,0,1,1,0
2019,2,Second Round,Purdue,Villanova,3,6,3,7.0699999999999985,4.0200000000000005,2.200000000000003,4.5,1.0999999999999943,0.0040000000000000036,0.6999999999999993,3.6999999999999957,-0.044999999999999984,0.0,0.07777777777777783,-3,1,1,0,1,1
2019,2,Second Round,Villanova,Purdue,6,3,-3,-7.0699999999999985,-4.0200000000000005,-2.200000000000003,-4.5,-1.0999999999999943,-0.0040000000000000036,-0.6999999999999993,-3.6999999999999957,0.044999999999999984,0.0,-0.07777777777777783,3,1,1,1,0,0
2019,2,Second Round,Tennessee,Iowa,2,10,8,7.280000000000001,0.3200000000000003,5.699999999999989,6.150000000000006,-0.7999999999999972,0.027000000000000024,1.4000000000000004,1.3999999999999986,-0.08999999999999997,0.1806949806949807,0.33333333333333337,4,0,0,0,0,1
2019,2,Second Round,Iowa,Tennessee,10,2,-8,-7.280000000000001,-0.3200000000000003,-5.699999999999989,-6.150000000000006,0.7999999999999972,-0.027000000000000024,-1.4000000000000004,-1.3999999999999986,0.08999999999999997,-0.1806949806949807,-0.33333333333333337,-4,0,0,0,0,0
2019,3,Sweet Sixteen,Virginia,Oregon,1,12,11,11.510000000000002,4.0200000000000005,10.099999999999994,3.7299999999999898,-4.700000000000003,0.03200000000000003,2.5999999999999996,0.5999999999999979,-0.0030000000000000027,0.26315789473684204,0.33333333333333326,3,1,0,0,1,1
2019,3,Sweet Sixteen,Oregon,Virginia,12,1,-11,-11.510000000000002,-4.0200000000000005,-10.099999999999994,-3.7299999999999898,4.700000000000003,-0.03200000000000003,-2.5999999999999996,-0.5999999999999979,0.0030000000000000027,-0.26315789473684204,-0.33333333333333326,-3,0,1,1,0,0
2019,3,Sweet Sixteen,Purdue,Tennessee,3,2,-1,-0.15000000000000213,1.83,-1.6999999999999886,0.4200000000000017,-3.3000000000000114,-0.018000000000000016,0.1999999999999993,2.8999999999999986,-0.03400000000000003,-0.11561561561561562,-0.033333333333333326,-6,1,0,0,0,1
2019,3,Sweet Sixteen,Tennessee,Purdue,2,3,1,0.15000000000000213,-1.83,1.6999999999999886,-0.4200000000000017,3.3000000000000114,0.018000000000000016,-0.1999999999999993,-2.8999999999999986,0.03400000000000003,0.11561561561561562,0.033333333333333326,6,0,1,0,0,0
2019,4,Elite Eight,Virginia,Purdue,1,3,2,4.060000000000002,-1.8399999999999999,1.8999999999999915,6.599999999999994,-5.299999999999997,0.016000000000000014,0.6999999999999993,-4.099999999999998,-0.008000000000000007,0.19883040935672514,0.0888888888888888,6,1,1,0,0,1
2019,4,Elite Eight,Purdue,Virginia,3,1,-2,-4.060000000000002,1.8399999999999999,-1.8999999999999915,-6.599999999999994,5.299999999999997,-0.016000000000000014,-0.6999999999999993,4.099999999999998,0.008000000000000007,-0.19883040935672514,-0.0888888888888888,-6,1,1,0,0,0
2019,1,First Round,Gonzaga,FDU,1,16,15,33.879999999999995,12.25,14.700000000000003,24.570000000000007,3.0,0.04599999999999993,4.200000000000001,1.5999999999999979,-0.009000000000000008,0.2918918918918919,0.33333333333333337,9,1,1,0,1,1
2019,1,First Round,FDU,Gonzaga,16,1,-15,-33.879999999999995,-12.25,-14.700000000000003,-24.570000000000007,-3.0,-0.04599999999999993,-4.200000000000001,-1.5999999999999979,0.009000000000000008,-0.2918918918918919,-0.33333333333333337,-9,1,1,1,0,0
2019,1,First Round,Baylor,Syracuse,9,8,-1,-0.34999999999999964,-0.8300000000000001,4.199999999999989,-4.13000000000001,-0.7000000000000028,0.016000000000000014,-0.4999999999999982,7.600000000000001,-0.044999999999999984,0.0,0.0,1,0,0,0,0,1
2019,1,First Round,Syracuse,Baylor,8,9,1,0.34999999999999964,0.8300000000000001,-4.199999999999989,4.13000000000001,0.7000000000000028,-0.016000000000000014,0.4999999999999982,-7.600000000000001,0.044999999999999984,0.0,0.0,-1,0,0,0,0,0
2019,1,First Round,Murray State,Marquette,12,5,-7,-5.8199999999999985,-10.07,6.799999999999997,-6.140000000000001,1.0999999999999943,0.02200000000000002,2.1999999999999993,2.1999999999999993,-0.01599999999999996,0.142602495543672,0.2222222222222222,0,1,0,1,0,1
2019,1,First Round,Marquette,Murray State,5,12,7,5.8199999999999985,10.07,-6.799999999999997,6.140000000000001,-1.0999999999999943,-0.02200000000000002,-2.1999999999999993,-2.1999999999999993,0.01599999999999996,-0.142602495543672,-0.2222222222222222,0,0,1,0,1,0
2019,1,First Round,Florida State,Vermont,4,13,9,13.11,14.44,-3.9000000000000057,11.819999999999993,3.0,-0.025000000000000022,-1.5999999999999996,4.9999999999999964,-0.0010000000000000009,-0.010333863275039712,-0.1527777777777778,9,0,1,0,1,1
2019,1,First Round,Vermont,Florida State,13,4,-9,-13.11,-14.44,3.9000000000000057,-11.819999999999993,-3.0,0.025000000000000022,1.5999999999999996,-4.9999999999999964,0.0010000000000000009,0.010333863275039712,0.1527777777777778,-9,1,0,1,0,0
2019,1,First Round,Buffalo,Arizona State,6,11,5,5.280000000000001,-3.42,7.3999999999999915,0.8499999999999943,2.0,0.029000000000000026,2.3000000000000007,0.5,-0.11099999999999999,0.21241830065359468,0.2222222222222222,-3,1,0,1,0,1
2019,1,First Round,Arizona State,Buffalo,11,6,-5,-5.280000000000001,3.42,-7.3999999999999915,-0.8499999999999943,-2.0,-0.029000000000000026,-2.3000000000000007,-0.5,0.11099999999999999,-0.21241830065359468,-0.2222222222222222,3,0,1,0,1,0
2019,1,First Round,Texas Tech,Northern Kentucky,3,14,11,18.119999999999997,11.92,-4.5,19.480000000000004,-2.4000000000000057,-0.018000000000000016,-0.20000000000000107,-4.300000000000001,-0.024999999999999967,0.07293233082706763,0.05555555555555558,5,1,1,0,1,1
2019,1,First Round,Northern Kentucky,Texas Tech,14,3,-11,-18.119999999999997,-11.92,4.5,-19.480000000000004,2.4000000000000057,0.018000000000000016,0.20000000000000107,4.300000000000001,0.024999999999999967,-0.07293233082706763,-0.05555555555555558,-5,1,1,1,0,0
2019,1,First Round,Florida,Nevada,10,7,-3,-0.5800000000000001,8.540000000000001,-9.5,2.8900000000000006,-6.0,-0.039000000000000035,-2.5,3.5,-0.10899999999999999,-0.2973856209150326,-0.33333333333333337,-1,0,1,0,0,1
2019,1,First Round,Nevada,Florida,7,10,3,0.5800000000000001,-8.540000000000001,9.5,-2.8900000000000006,6.0,0.039000000000000035,2.5,-3.5,0.10899999999999999,0.2973856209150326,0.33333333333333337,1,1,0,0,0,0
2019,1,First Round,Michigan,Montana,2,15,13,20.32,15.600000000000001,-4.099999999999994,20.430000000000007,-3.1999999999999886,-0.04799999999999993,3.0999999999999996,-2.700000000000003,-0.03799999999999998,0.06795366795366797,-0.050000000000000044,9,0,1,0,1,1
2019,1,First Round,Montana,Michigan,15,2,-13,-20.32,-15.600000000000001,4.099999999999994,-20.430000000000007,3.1999999999999886,0.04799999999999993,-3.0999999999999996,2.700000000000003,0.03799999999999998,-0.06795366795366797,0.050000000000000044,-9,1,0,1,0,0
2019,2,Second Round,Gonzaga,Baylor,1,9,8,14.409999999999998,-4.25,14.600000000000009,8.63000000000001,5.200000000000003,0.07799999999999996,3.299999999999999,-7.200000000000003,0.02999999999999997,0.3036565977742448,0.4444444444444444,4,1,0,0,0,1
2019,2,Second Round,Baylor,Gonzaga,9,1,-8,-14.409999999999998,4.25,-14.600000000000009,-8.63000000000001,-5.200000000000003,-0.07799999999999996,-3.299999999999999,7.200000000000003,-0.02999999999999997,-0.3036565977742448,-0.4444444444444444,-4,0,1,0,0,0
2019,2,Second Round,Florida State,Murray State,4,12,8,9.029999999999998,13.37,-8.700000000000003,10.670000000000002,-2.299999999999997,-0.052000000000000046,-1.5,0.9999999999999964,0.022999999999999965,-0.06470106470106474,-0.16666666666666663,8,0,1,0,1,1
2019,2,Second Round,Murray State,Florida State,12,4,-8,-9.029999999999998,-13.37,8.700000000000003,-10.670000000000002,2.299999999999997,0.052000000000000046,1.5,-0.9999999999999964,-0.022999999999999965,0.06470106470106474,0.16666666666666663,-8,1,0,1,0,0
2019,2,Second Round,Texas Tech,Buffalo,3,6,3,7.229999999999999,6.909999999999999,-5.8999999999999915,12.38000000000001,-6.900000000000006,0.0,-2.0,-5.5,0.0020000000000000018,-0.07309941520467833,-0.11111111111111105,4,1,1,0,1,1
2019,2,Second Round,Buffalo,Texas Tech,6,3,-3,-7.229999999999999,-6.909999999999999,5.8999999999999915,-12.38000000000001,6.900000000000006,0.0,2.0,5.5,-0.0020000000000000018,0.07309941520467833,0.11111111111111105,-4,1,1,1,0,0
2019,2,Second Round,Michigan,Florida,2,10,8,6.4,-0.6699999999999999,2.799999999999997,6.63000000000001,0.7000000000000028,0.018000000000000016,3.0999999999999996,-6.700000000000003,-0.023999999999999966,0.2552552552552553,0.25,7,0,0,0,0,1
2019,2,Second Round,Florida,Michigan,10,2,-8,-6.4,0.6699999999999999,-2.799999999999997,-6.63000000000001,-0.7000000000000028,-0.018000000000000016,-3.0999999999999996,6.700000000000003,0.023999999999999966,-0.2552552552552553,-0.25,-7,0,0,0,0,0
2019,3,Sweet Sixteen,Gonzaga,Florida State,1,4,3,9.8,-5.25,15.900000000000006,1.1800000000000068,2.200000000000003,0.08499999999999996,3.0999999999999996,-1.8999999999999986,-0.0050000000000000044,0.10810810810810811,0.2777777777777778,-1,1,0,0,0,1
2019,3,Sweet Sixteen,Florida State,Gonzaga,4,1,-3,-9.8,5.25,-15.900000000000006,-1.1800000000000068,-2.200000000000003,-0.08499999999999996,-3.0999999999999996,1.8999999999999986,0.0050000000000000044,-0.10810810810810811,-0.2777777777777778,1,0,1,0,0,0
2019,3,Sweet Sixteen,Texas Tech,Michigan,3,2,-1,0.9699999999999989,-1.0200000000000014,0.4000000000000057,1.1899999999999977,2.1999999999999886,0.019000000000000017,-3.5,2.400000000000002,0.05399999999999999,0.004978662873399653,0.02777777777777779,-4,1,0,0,0,1
2019,3,Sweet Sixteen,Michigan,Texas Tech,2,3,1,-0.9699999999999989,1.0200000000000014,-0.4000000000000057,-1.1899999999999977,-2.1999999999999886,-0.019000000000000017,3.5,-2.400000000000002,-0.05399999999999999,-0.004978662873399653,-0.02777777777777779,4,0,1,0,0,0
2019,4,Elite Eight,Texas Tech,Gonzaga,3,1,-2,-5.0,4.52,-15.299999999999997,4.969999999999999,-4.1000000000000085,-0.05499999999999994,-2.700000000000001,-4.099999999999998,-0.023999999999999966,-0.07610241820768138,-0.2222222222222222,-4,1,1,0,0,1
2019,4,Elite Eight,Gonzaga,Texas Tech,1,3,2,5.0,-4.52,15.299999999999997,-4.969999999999999,4.1000000000000085,0.05499999999999994,2.700000000000001,4.099999999999998,0.023999999999999966,0.07610241820768138,0.2222222222222222,4,1,1,0,0,0
2019,6,Championship,Virginia,Texas Tech,1,3,2,2.6700000000000017,0.620000000000001,9.399999999999991,-3.8200000000000074,-6.799999999999997,0.017000000000000015,3.0,3.3999999999999986,-0.038000000000000034,0.10526315789473684,0.11111111111111105,3,1,1,0,0,1
2019,6,Championship,Texas Tech,Virginia,3,1,-2,-2.6700000000000017,-0.620000000000001,-9.399999999999991,3.8200000000000074,6.799999999999997,-0.017000000000000015,-3.0,-3.3999999999999986,0.038000000000000034,-0.10526315789473684,-0.11111111111111105,-3,1,1,0,0,0
2021,1,First Round,Michigan,Texas Southern,1,16,15,28.15,20.28,11.700000000000003,17.86,-6.1000000000000085,0.06500000000000006,3.1000000000000014,-3.0,-0.07500000000000001,0.16758241758241754,0.05429864253393657,7,1,0,0,1,1
2021,1,First Round,Texas Southern,Michigan,16,1,-15,-28.15,-20.28,-11.700000000000003,-17.86,6.1000000000000085,-0.06500000000000006,-3.1000000000000014,3.0,0.07500000000000001,-0.16758241758241754,-0.05429864253393657,-7,0,1,1,0,0
2021,1,First Round,LSU,St. Bonaventure,8,9,1,2.26,4.65,4.799999999999997,-7.659999999999997,7.299999999999997,0.025000000000000022,0.5,-1.5000000000000036,0.06,-0.10673234811165844,-0.08627450980392148,5,0,1,0,1,1
2021,1,First Round,St. Bonaventure,LSU,9,8,-1,-2.26,-4.65,-4.799999999999997,7.659999999999997,-7.299999999999997,-0.025000000000000022,-0.5,1.5000000000000036,-0.06,0.10673234811165844,0.08627450980392148,-5,1,0,1,0,0
2021,1,First Round,Colorado,Georgetown,5,12,7,8.749999999999998,-0.7899999999999991,8.900000000000006,3.259999999999991,-3.9000000000000057,0.030000000000000027,3.5,-1.2999999999999972,-0.013000000000000012,0.21875,0.26249999999999996,4,0,0,0,1,1
2021,1,First Round,Georgetown,Colorado,12,5,-7,-8.749999999999998,0.7899999999999991,-8.900000000000006,-3.259999999999991,3.9000000000000057,-0.030000000000000027,-3.5,1.2999999999999972,0.013000000000000012,-0.21875,-0.26249999999999996,-4,0,0,1,0,0
2021,1,First Round,Florida State,UNC Greensboro,4,13,9,13.64,11.31,6.0,5.569999999999993,-0.5,0.061000000000000054,-4.500000000000002,2.3000000000000043,0.08700000000000002,0.020000000000000018,0.011111111111111072,5,0,1,0,1,1
2021,1,First Round,UNC Greensboro,Florida State,13,4,-9,-13.64,-11.31,-6.0,-5.569999999999993,0.5,-0.061000000000000054,4.500000000000002,-2.3000000000000043,-0.08700000000000002,-0.020000000000000018,-0.011111111111111072,-5,1,0,1,0,0
2021,1,First Round,UCLA,BYU,11,6,-5,1.1100000000000012,4.109999999999999,-1.3999999999999915,-1.9500000000000028,-4.799999999999997,-0.03600000000000003,2.799999999999999,0.5999999999999979,0.04099999999999998,-0.0532407407407407,-0.08502024291497978,7,0,0,0,0,1
2021,1,First Round,BYU,UCLA,6,11,5,-1.1100000000000012,-4.109999999999999,1.3999999999999915,1.9500000000000028,4.799999999999997,0.03600000000000003,-2.799999999999999,-0.5999999999999979,-0.04099999999999998,0.0532407407407407,0.08502024291497978,-7,0,0,0,0,0
2021,1,First Round,Abilene Christian,Texas,14,3,-11,-9.24,-15.73,-0.29999999999999716,-0.9900000000000091,2.5,-0.017000000000000015,1.8000000000000007,0.40000000000000213,0.0,0.12388250319284799,0.2196078431372549,-4,0,0,1,1,1
2021,1,First Round,Texas,Abilene Christian,3,14,11,9.24,15.73,0.29999999999999716,0.9900000000000091,-2.5,0.017000000000000015,-1.8000000000000007,-0.40000000000000213,0.0,-0.12388250319284799,-0.2196078431372549,4,0,0,1,1,0
2021,1,First Round,Maryland,UConn,10,7,-3,-1.83,3.380000000000001,-3.3999999999999915,-2.680000000000007,-0.29999999999999716,0.04800000000000004,-0.8000000000000007,-16.8,0.039000000000000035,-0.10378681626928477,-0.1970588235294118,-7,0,0,0,0,1
2021,1,First Round,UConn,Maryland,7,10,3,1.83,-3.380000000000001,3.3999999999999915,2.680000000000007,0.29999999999999716,-0.04800000000000004,0.8000000000000007,16.8,-0.039000000000000035,0.10378681626928477,0.1970588235294118,7,0,0,0,0,0
2021,1,First Round,Alabama,Iona,2,15,13,20.779999999999998,16.43,4.299999999999997,14.450000000000003,4.799999999999997,0.010000000000000009,3.4000000000000004,-0.40000000000000213,-0.056999999999999995,0.12121212121212122,0.2222222222222222,7,1,0,1,1,1
2021,1,First Round,Iona,Alabama,15,2,-13,-20.779999999999998,-16.43,-4.299999999999997,-14.450000000000003,-4.799999999999997,-0.010000000000000009,-3.4000000000000004,0.40000000000000213,0.056999999999999995,-0.12121212121212122,-0.2222222222222222,-7,0,1,1,1,0
2021,2,Second Round,Michigan,LSU,1,8,7,6.300000000000001,2.1099999999999994,-0.7999999999999972,11.629999999999995,-4.799999999999997,0.02400000000000002,-1.1999999999999993,-2.3000000000000007,-0.03600000000000003,0.16625615763546797,0.17647058823529405,2,1,0,0,0,1
2021,2,Second Round,LSU,Michigan,8,1,-7,-6.300000000000001,-2.1099999999999994,0.7999999999999972,-11.629999999999995,4.799999999999997,-0.02400000000000002,1.1999999999999993,2.3000000000000007,0.03600000000000003,-0.16625615763546797,-0.17647058823529405,-2,0,1,0,0,0
2021,2,Second Round,Florida State,Colorado,4,5,1,-1.759999999999998,-0.41000000000000014,-0.8000000000000114,-1.2199999999999989,3.5,0.016000000000000014,-2.6000000000000014,3.1000000000000014,0.029000000000000026,0.0012499999999999734,0.033333333333333326,0,0,0,0,0,1
2021,2,Second Round,Colorado,Florida State,5,4,-1,1.759999999999998,0.41000000000000014,0.8000000000000114,1.2199999999999989,-3.5,-0.016000000000000014,2.6000000000000014,-3.1000000000000014,-0.029000000000000026,-0.0012499999999999734,-0.033333333333333326,0,0,0,0,0,0
2021,2,Second Round,UCLA,Abilene Christian,11,14,3,10.030000000000001,17.71,3.200000000000003,-1.2199999999999989,-6.599999999999994,0.008000000000000007,2.5999999999999996,-2.1000000000000014,-0.02300000000000002,-0.1400862068965517,-0.1824561403508772,7,0,0,0,1,1
2021,2,Second Round,Abilene Christian,UCLA,14,11,-3,-10.030000000000001,-17.71,-3.200000000000003,1.2199999999999989,6.599999999999994,-0.008000000000000007,-2.5999999999999996,2.1000000000000014,0.02300000000000002,0.1400862068965517,0.1824561403508772,-7,0,0,1,0,0
2021,2,Second Round,Alabama,Maryland,2,10,8,5.639999999999999,-1.9600000000000009,1.8999999999999915,7.780000000000001,8.799999999999997,-0.02100000000000002,-0.5999999999999996,11.600000000000001,-0.041000000000000036,0.23949169110459434,0.43888888888888883,5,1,0,1,0,1
2021,2,Second Round,Maryland,Alabama,10,2,-8,-5.639999999999999,1.9600000000000009,-1.8999999999999915,-7.780000000000001,-8.799999999999997,0.02100000000000002,0.5999999999999996,-11.600000000000001,0.041000000000000036,-0.23949169110459434,-0.43888888888888883,-5,0,1,0,1,0
2021,3,Sweet Sixteen,Michigan,Florida State,1,4,3,4.879999999999999,2.09,2.200000000000003,4.170000000000002,-2.200000000000003,0.007000000000000006,2.900000000000002,-4.800000000000004,-0.020000000000000018,0.10142857142857142,0.09019607843137256,2,1,0,0,0,1
2021,3,Sweet Sixteen,Florida State,Michigan,4,1,-3,-4.879999999999999,-2.09,-2.200000000000003,-4.170000000000002,2.200000000000003,-0.007000000000000006,-2.900000000000002,4.800000000000004,0.020000000000000018,-0.10142857142857142,-0.09019607843137256,-2,0,1,0,0,0
2021,3,Sweet Sixteen,UCLA,Alabama,11,2,-9,-3.2799999999999976,1.33,2.1000000000000085,-7.590000000000003,-9.299999999999997,0.0030000000000000027,2.3000000000000007,-2.6000000000000014,0.028000000000000025,-0.10037878787878785,-0.20467836257309935,0,0,1,0,1,1
2021,3,Sweet Sixteen,Alabama,UCLA,2,11,9,3.2799999999999976,-1.33,-2.1000000000000085,7.590000000000003,9.299999999999997,-0.0030000000000000027,-2.3000000000000007,2.6000000000000014,-0.028000000000000025,0.10037878787878785,0.20467836257309935,0,1,0,1,0,0
2021,4,Elite Eight,UCLA,Michigan,11,1,-10,-5.699999999999999,0.08999999999999986,-2.8999999999999915,-6.730000000000004,-2.3999999999999915,-0.027000000000000024,1.0999999999999996,0.3000000000000007,0.01200000000000001,-0.1339285714285714,-0.13931888544891635,0,0,1,0,0,1
2021,4,Elite Eight,Michigan,UCLA,1,11,10,5.699999999999999,-0.08999999999999986,2.8999999999999915,6.730000000000004,2.3999999999999915,0.027000000000000024,-1.0999999999999996,-0.3000000000000007,-0.01200000000000001,0.1339285714285714,0.13931888544891635,0,1,0,0,0,0
2021,1,First Round,Illinois,Drexel,1,16,15,24.22,15.26,5.200000000000003,18.89999999999999,5.200000000000003,0.02300000000000002,1.3000000000000007,3.6000000000000014,0.10599999999999998,0.17419354838709677,0.3555555555555556,2,0,0,1,1,1
2021,1,First Round,Drexel,Illinois,16,1,-15,-24.22,-15.26,-5.200000000000003,-18.89999999999999,-5.200000000000003,-0.02300000000000002,-1.3000000000000007,-3.6000000000000014,-0.10599999999999998,-0.17419354838709677,-0.3555555555555556,-2,0,0,1,1,0
2021,1,First Round,Loyola Chicago,Georgia Tech,8,9,1,2.33,-6.54,2.700000000000003,7.719999999999999,-4.1000000000000085,0.026999999999999913,-1.9999999999999982,1.5999999999999979,0.038000000000000034,0.18486352357320102,0.24183006535947704,-2,1,0,1,1,1
2021,1,First Round,Georgia Tech,Loyola Chicago,9,8,-1,-2.33,6.54,-2.700000000000003,-7.719999999999999,4.1000000000000085,-0.026999999999999913,1.9999999999999982,-1.5999999999999979,-0.038000000000000034,-0.18486352357320102,-0.24183006535947704,2,0,1,1,1,0
2021,1,First Round,Oregon State,Tennessee,12,5,-7,-5.390000000000001,2.3599999999999994,1.1000000000000085,-9.64,-2.5,0.0020000000000000018,0.5999999999999996,-1.4000000000000021,0.0050000000000000044,-0.06060606060606055,-0.08823529411764708,-5,0,0,1,0,1
2021,1,First Round,Tennessee,Oregon State,5,12,7,5.390000000000001,-2.3599999999999994,-1.1000000000000085,9.64,2.5,-0.0020000000000000018,-0.5999999999999996,1.4000000000000021,-0.0050000000000000044,0.06060606060606055,0.08823529411764708,5,0,0,0,1,0
2021,1,First Round,Oklahoma State,Liberty,4,13,9,9.59,15.919999999999998,-11.899999999999991,11.61999999999999,8.099999999999994,-0.06799999999999995,-4.299999999999999,7.700000000000003,0.139,-0.09310344827586214,-0.23504273504273498,1,0,1,0,1,1
2021,1,First Round,Liberty,Oklahoma State,13,4,-9,-9.59,-15.919999999999998,11.899999999999991,-11.61999999999999,-8.099999999999994,0.06799999999999995,4.299999999999999,-7.700000000000003,-0.139,0.09310344827586214,0.23504273504273498,-1,1,0,1,0,0
2021,1,First Round,Syracuse,San Diego State,11,6,-5,-1.0899999999999999,5.6,-2.0,-3.4099999999999966,2.3999999999999915,-0.014000000000000012,0.09999999999999964,-0.1999999999999993,-0.052000000000000046,-0.1785714285714285,-0.26102941176470584,0,0,1,0,1,1
2021,1,First Round,San Diego State,Syracuse,6,11,5,1.0899999999999999,-5.6,2.0,3.4099999999999966,-2.3999999999999915,0.014000000000000012,-0.09999999999999964,0.1999999999999993,0.052000000000000046,0.1785714285714285,0.26102941176470584,0,1,0,1,0,0
